StoreID,ProductID,InventoryLevel,ReorderThreshold
S001,P0133,112,157
S001,P0133,77,157
S001,P0133,72,157
S001,P0133,126,157
S001,P0133,145,157
S001,P0133,100,157
S001,P0133,113,157
S001,P0133,93,157
S001,P0133,150,157
S001,P0133,76,157
S001,P0133,106,157
S001,P0133,147,157
S001,P0133,126,157
S001,P0133,113,157
S001,P0133,82,157
S001,P0133,123,157
S001,P0133,97,157
S001,P0133,121,157
S001,P0133,150,157
S001,P0133,88,157
S001,P0133,73,157
S001,P0133,117,157
S001,P0133,139,157
S001,P0133,139,157
S001,P0133,98,157
S001,P0133,119,157
S001,P0133,135,157
S001,P0133,99,157
S001,P0133,85,157
S001,P0133,96,157
S001,P0133,134,157
S001,P0133,54,157
S001,P0133,97,157
S001,P0133,130,157
S001,P0133,113,157
S001,P0133,115,157
S001,P0133,108,157
S001,P0133,123,157
S001,P0133,67,157
S001,P0133,87,157
S001,P0133,154,157
S001,P0133,88,157
S001,P0133,143,157
S001,P0133,150,157
S001,P0133,84,157
S001,P0133,116,157
S001,P0133,109,157
S001,P0133,117,157
S001,P0133,73,157
S001,P0133,101,157
S001,P0133,81,157
S001,P0133,86,157
S001,P0133,80,157
S001,P0133,106,157
S001,P0133,138,157
S001,P0133,111,157
S001,P0133,99,157
S001,P0133,79,157
S001,P0133,106,157
S001,P0133,112,157
S001,P0133,48,157
S001,P0133,151,157
S001,P0133,77,157
S001,P0133,117,157
S001,P0133,69,157
S001,P0133,130,157
S001,P0133,76,157
S001,P0133,137,157
S001,P0133,152,157
S001,P0133,73,157
S001,P0133,124,157
S001,P0133,136,157
S001,P0133,144,157
S001,P0133,91,157
S001,P0133,116,157
S001,P0133,135,157
S001,P0133,142,157
S001,P0133,153,157
S001,P0133,118,157
S001,P0133,64,157
S001,P0133,139,157
S001,P0133,138,157
S001,P0133,57,157
S001,P0133,151,157
S001,P0133,104,157
S001,P0133,109,157
S001,P0133,122,157
S001,P0133,99,157
S001,P0133,61,157
S001,P0133,118,157
S001,P0133,125,157
S001,P0133,89,157
S001,P0133,140,157
S001,P0133,140,157
S001,P0133,120,157
S001,P0133,39,157
S001,P0133,118,157
S001,P0133,113,157
S001,P0133,116,157
S001,P0133,110,157
S001,P0133,81,157
S001,P0133,144,157
S001,P0133,118,157
S001,P0133,128,157
S001,P0133,91,157
S001,P0133,60,157
S001,P0133,134,157
S001,P0133,155,157
S001,P0133,118,157
S001,P0133,147,157
S001,P0133,152,157
S001,P0133,145,157
S001,P0133,141,157
S001,P0133,132,157
S001,P0133,58,157
S001,P0133,91,157
S001,P0133,115,157
S001,P0133,133,157
S001,P0133,133,157
S001,P0133,152,157
S001,P0133,130,157
S001,P0133,119,157
S001,P0133,119,157
S001,P0133,110,157
S001,P0133,51,157
S001,P0133,142,157
S001,P0133,149,157
S001,P0133,133,157
S001,P0133,144,157
S001,P0133,121,157
S001,P0133,154,157
S001,P0133,101,157
S001,P0133,137,157
S001,P0133,135,157
S001,P0133,103,157
S001,P0133,99,157
S001,P0133,65,157
S001,P0133,154,157
S001,P0133,133,157
S001,P0133,125,157
S001,P0133,150,157
S001,P0133,90,157
S001,P0133,87,157
S001,P0133,152,157
S001,P0133,128,157
S001,P0133,80,157
S001,P0133,123,157
S001,P0133,61,157
S001,P0133,95,157
S001,P0133,140,157
S001,P0133,137,157
S001,P0133,123,157
S001,P0133,125,157
S001,P0133,97,157
S001,P0133,141,157
S001,P0133,87,157
S001,P0133,122,157
S001,P0133,113,157
S001,P0133,99,157
S001,P0133,117,157
S001,P0133,108,157
S001,P0133,133,157
S001,P0133,154,157
S001,P0133,102,157
S001,P0133,115,157
S001,P0133,153,157
S001,P0133,113,157
S001,P0133,87,157
S001,P0133,82,157
S001,P0133,135,157
S001,P0133,95,157
S001,P0133,139,157
S001,P0133,137,157
S001,P0133,113,157
S001,P0133,134,157
S001,P0133,121,157
S001,P0133,139,157
S001,P0133,112,157
S001,P0133,88,157
S001,P0133,124,157
S001,P0133,129,157
S001,P0133,135,157
S001,P0133,131,157
S001,P0133,106,157
S001,P0133,152,157
S001,P0133,89,157
S001,P0133,136,157
S001,P0133,110,157
S001,P0133,86,157
S001,P0133,145,157
S001,P0133,129,157
S001,P0133,131,157
S001,P0133,84,157
S001,P0133,138,157
S001,P0133,150,157
S001,P0133,115,157
S001,P0133,117,157
S001,P0133,106,157
S001,P0133,141,157
S001,P0133,121,157
S001,P0133,100,157
S001,P0133,112,157
S001,P0133,137,157
S001,P0133,136,157
S001,P0133,156,157
S001,P0133,86,157
S001,P0133,89,157
S001,P0133,149,157
S001,P0133,128,157
S001,P0133,137,157
S001,P0133,88,157
S001,P0133,139,157
S001,P0133,149,157
S001,P0133,134,157
S001,P0133,126,157
S001,P0133,154,157
S001,P0133,104,157
S001,P0133,112,157
S001,P0133,99,157
S001,P0133,114,157
S001,P0133,97,157
S001,P0133,116,157
S001,P0133,114,157
S001,P0133,73,157
S001,P0133,142,157
S001,P0133,126,157
S001,P0133,125,157
S001,P0133,108,157
S001,P0133,90,157
S001,P0133,120,157
S001,P0133,119,157
S001,P0133,124,157
S001,P0133,86,157
S001,P0133,104,157
S001,P0133,140,157
S001,P0133,86,157
S001,P0133,88,157
S001,P0133,107,157
S001,P0133,139,157
S001,P0133,144,157
S001,P0133,90,157
S001,P0133,114,157
S001,P0133,111,157
S001,P0133,53,157
S001,P0133,87,157
S001,P0133,114,157
S001,P0133,95,157
S001,P0133,113,157
S001,P0133,135,157
S001,P0133,75,157
S001,P0133,143,157
S001,P0133,143,157
S001,P0133,95,157
S001,P0133,102,157
S001,P0133,131,157
S001,P0133,135,157
S001,P0133,138,157
S001,P0133,137,157
S001,P0133,129,157
S001,P0133,67,157
S001,P0133,154,157
S001,P0133,134,157
S001,P0133,68,157
S001,P0133,145,157
S001,P0133,39,157
S001,P0133,104,157
S001,P0133,132,157
S001,P0133,79,157
S001,P0133,129,157
S001,P0133,114,157
S001,P0133,127,157
S001,P0133,102,157
S001,P0133,152,157
S001,P0133,141,157
S001,P0133,143,157
S001,P0133,41,157
S001,P0133,139,157
S001,P0133,98,157
S001,P0133,143,157
S001,P0133,141,157
S001,P0133,156,157
S001,P0133,140,157
S001,P0133,123,157
S001,P0133,144,157
S001,P0133,153,157
S001,P0133,152,157
S001,P0133,99,157
S001,P0133,45,157
S001,P0133,155,157
S001,P0133,93,157
S001,P0133,59,157
S001,P0133,147,157
S001,P0133,84,157
S001,P0133,143,157
S001,P0133,139,157
S001,P0133,117,157
S001,P0133,62,157
S001,P0133,143,157
S001,P0133,145,157
S001,P0133,126,157
S001,P0133,112,157
S001,P0133,83,157
S001,P0133,151,157
S001,P0133,136,157
S001,P0133,102,157
S001,P0133,73,157
S001,P0133,147,157
S001,P0133,131,157
S001,P0133,148,157
S001,P0133,140,157
S001,P0133,103,157
S001,P0133,109,157
S001,P0133,138,157
S001,P0133,142,157
S001,P0133,156,157
S001,P0133,141,157
S001,P0133,71,157
S001,P0133,141,157
S001,P0133,105,157
S001,P0133,112,157
S001,P0133,106,157
S001,P0133,71,157
S001,P0133,135,157
S001,P0133,102,157
S001,P0133,125,157
S001,P0133,124,157
S001,P0133,112,157
S001,P0133,130,157
S001,P0133,108,157
S001,P0133,149,157
S001,P0133,123,157
S001,P0133,122,157
S001,P0133,123,157
S001,P0133,54,157
S001,P0133,109,157
S001,P0133,125,157
S001,P0133,123,157
S001,P0133,139,157
S001,P0133,106,157
S001,P0133,120,157
S001,P0133,61,157
S001,P0133,121,157
S001,P0133,94,157
S001,P0133,116,157
S001,P0133,142,157
S001,P0133,127,157
S001,P0133,147,157
S001,P0133,126,157
S001,P0133,92,157
S001,P0133,148,157
S001,P0133,99,157
S001,P0133,48,157
S001,P0133,152,157
S001,P0133,138,157
S001,P0133,103,157
S001,P0133,140,157
S001,P0133,119,157
S001,P0133,154,157
S001,P0133,147,157
S001,P0133,132,157
S001,P0133,106,157
S001,P0133,109,157
S001,P0133,133,157
S001,P0133,115,157
S001,P0133,80,157
S001,P0133,92,157
S001,P0133,98,157
S001,P0133,95,157
S001,P0133,106,157
S001,P0133,156,157
S001,P0133,144,157
S001,P0133,121,157
S001,P0133,135,157
S001,P0133,155,157
S001,P0133,111,157
S001,P0133,130,157
S001,P0133,146,157
S001,P0133,102,157
S001,P0133,94,157
S001,P0133,86,157
S001,P0133,102,157
S001,P0133,133,157
S001,P0133,134,157
S001,P0133,110,157
S001,P0133,155,157
S001,P0133,142,157
S002,P0096,95,140
S002,P0096,98,140
S002,P0096,114,140
S002,P0096,126,140
S002,P0096,117,140
S002,P0096,34,140
S002,P0096,119,140
S002,P0096,106,140
S002,P0096,127,140
S002,P0096,96,140
S002,P0096,89,140
S002,P0096,97,140
S002,P0096,138,140
S002,P0096,123,140
S002,P0096,110,140
S002,P0096,51,140
S002,P0096,112,140
S002,P0096,113,140
S002,P0096,117,140
S002,P0096,54,140
S002,P0096,116,140
S002,P0096,57,140
S002,P0096,46,140
S002,P0096,132,140
S002,P0096,69,140
S002,P0096,25,140
S002,P0096,121,140
S002,P0096,92,140
S002,P0096,111,140
S002,P0096,102,140
S002,P0096,135,140
S002,P0096,83,140
S002,P0096,132,140
S002,P0096,139,140
S002,P0096,75,140
S002,P0096,102,140
S002,P0096,108,140
S002,P0096,126,140
S002,P0096,90,140
S002,P0096,89,140
S002,P0096,125,140
S002,P0096,110,140
S002,P0096,129,140
S002,P0096,111,140
S002,P0096,122,140
S002,P0096,87,140
S002,P0096,129,140
S002,P0096,109,140
S002,P0096,92,140
S002,P0096,63,140
S002,P0096,97,140
S002,P0096,100,140
S002,P0096,70,140
S002,P0096,86,140
S002,P0096,81,140
S002,P0096,90,140
S002,P0096,100,140
S002,P0096,127,140
S002,P0096,125,140
S002,P0096,139,140
S002,P0096,130,140
S002,P0096,121,140
S002,P0096,102,140
S002,P0096,125,140
S002,P0096,130,140
S002,P0096,134,140
S002,P0096,111,140
S002,P0096,48,140
S002,P0096,110,140
S002,P0096,118,140
S002,P0096,121,140
S002,P0096,128,140
S002,P0096,134,140
S002,P0096,86,140
S002,P0096,109,140
S002,P0096,98,140
S002,P0096,91,140
S002,P0096,117,140
S002,P0096,134,140
S002,P0096,48,140
S002,P0096,133,140
S002,P0096,139,140
S002,P0096,101,140
S002,P0096,111,140
S002,P0096,138,140
S002,P0096,132,140
S002,P0096,135,140
S002,P0096,121,140
S002,P0096,114,140
S002,P0096,93,140
S002,P0096,130,140
S002,P0096,79,140
S002,P0096,105,140
S002,P0096,45,140
S002,P0096,112,140
S002,P0096,132,140
S002,P0096,125,140
S002,P0096,106,140
S002,P0096,71,140
S002,P0096,117,140
S002,P0096,128,140
S002,P0096,138,140
S002,P0096,130,140
S002,P0096,69,140
S002,P0096,131,140
S002,P0096,120,140
S002,P0096,135,140
S002,P0096,84,140
S002,P0096,129,140
S002,P0096,74,140
S002,P0096,126,140
S002,P0096,110,140
S002,P0096,137,140
S002,P0096,102,140
S002,P0096,131,140
S002,P0096,77,140
S002,P0096,127,140
S002,P0096,114,140
S002,P0096,124,140
S002,P0096,115,140
S002,P0096,125,140
S002,P0096,88,140
S002,P0096,134,140
S002,P0096,72,140
S002,P0096,133,140
S002,P0096,118,140
S002,P0096,94,140
S002,P0096,84,140
S002,P0096,44,140
S002,P0096,108,140
S002,P0096,126,140
S002,P0096,122,140
S002,P0096,125,140
S002,P0096,100,140
S002,P0096,59,140
S002,P0096,116,140
S002,P0096,121,140
S002,P0096,110,140
S002,P0096,130,140
S002,P0096,107,140
S002,P0096,138,140
S002,P0096,134,140
S002,P0096,138,140
S002,P0096,124,140
S002,P0096,93,140
S002,P0096,92,140
S002,P0096,132,140
S002,P0096,137,140
S002,P0096,119,140
S002,P0096,131,140
S002,P0096,130,140
S002,P0096,93,140
S002,P0096,57,140
S002,P0096,55,140
S002,P0096,99,140
S002,P0096,124,140
S002,P0096,122,140
S002,P0096,61,140
S002,P0096,91,140
S002,P0096,124,140
S002,P0096,123,140
S002,P0096,122,140
S002,P0096,129,140
S002,P0096,115,140
S002,P0096,111,140
S002,P0096,136,140
S002,P0096,83,140
S002,P0096,124,140
S002,P0096,130,140
S002,P0096,127,140
S002,P0096,98,140
S002,P0096,84,140
S002,P0096,42,140
S002,P0096,132,140
S002,P0096,127,140
S002,P0096,139,140
S002,P0096,72,140
S002,P0096,103,140
S002,P0096,123,140
S002,P0096,105,140
S002,P0096,119,140
S002,P0096,94,140
S002,P0096,134,140
S002,P0096,125,140
S002,P0096,79,140
S002,P0096,94,140
S002,P0096,103,140
S002,P0096,68,140
S002,P0096,122,140
S002,P0096,111,140
S002,P0096,137,140
S002,P0096,104,140
S002,P0096,110,140
S002,P0096,129,140
S002,P0096,91,140
S002,P0096,97,140
S002,P0096,138,140
S002,P0096,109,140
S002,P0096,123,140
S002,P0096,139,140
S002,P0096,95,140
S002,P0096,135,140
S002,P0096,94,140
S002,P0096,97,140
S002,P0096,96,140
S002,P0096,115,140
S002,P0096,110,140
S002,P0096,101,140
S002,P0096,107,140
S002,P0096,123,140
S002,P0096,125,140
S002,P0096,97,140
S002,P0096,130,140
S002,P0096,136,140
S002,P0096,73,140
S002,P0096,86,140
S002,P0096,95,140
S002,P0096,127,140
S002,P0096,106,140
S002,P0096,112,140
S002,P0096,119,140
S002,P0096,112,140
S002,P0096,89,140
S002,P0096,121,140
S002,P0096,132,140
S002,P0096,90,140
S002,P0096,78,140
S002,P0096,121,140
S002,P0096,95,140
S002,P0096,103,140
S002,P0096,131,140
S002,P0096,75,140
S002,P0096,97,140
S002,P0096,103,140
S002,P0096,134,140
S002,P0096,134,140
S002,P0096,97,140
S002,P0096,131,140
S002,P0096,139,140
S002,P0096,132,140
S002,P0096,126,140
S002,P0096,100,140
S002,P0096,72,140
S002,P0096,86,140
S002,P0096,75,140
S002,P0096,95,140
S002,P0096,77,140
S002,P0096,109,140
S002,P0096,114,140
S002,P0096,131,140
S002,P0096,96,140
S002,P0096,25,140
S002,P0096,87,140
S002,P0096,138,140
S002,P0096,124,140
S002,P0096,137,140
S002,P0096,66,140
S002,P0096,110,140
S002,P0096,129,140
S002,P0096,111,140
S002,P0096,119,140
S002,P0096,71,140
S002,P0096,36,140
S002,P0096,125,140
S002,P0096,114,140
S002,P0096,38,140
S002,P0096,103,140
S002,P0096,111,140
S002,P0096,138,140
S002,P0096,119,140
S002,P0096,123,140
S002,P0096,112,140
S002,P0096,125,140
S002,P0096,115,140
S002,P0096,59,140
S002,P0096,102,140
S002,P0096,123,140
S002,P0096,109,140
S002,P0096,116,140
S002,P0096,139,140
S002,P0096,104,140
S002,P0096,134,140
S002,P0096,129,140
S002,P0096,129,140
S002,P0096,57,140
S002,P0096,125,140
S002,P0096,107,140
S002,P0096,121,140
S002,P0096,128,140
S002,P0096,58,140
S002,P0096,113,140
S002,P0096,126,140
S002,P0096,105,140
S002,P0096,134,140
S002,P0096,85,140
S002,P0096,103,140
S002,P0096,122,140
S002,P0096,139,140
S002,P0096,114,140
S002,P0096,120,140
S002,P0096,109,140
S002,P0096,88,140
S002,P0096,137,140
S002,P0096,61,140
S002,P0096,137,140
S002,P0096,125,140
S002,P0096,138,140
S002,P0096,102,140
S002,P0096,107,140
S002,P0096,116,140
S002,P0096,136,140
S002,P0096,129,140
S002,P0096,99,140
S002,P0096,88,140
S002,P0096,68,140
S002,P0096,135,140
S002,P0096,95,140
S002,P0096,126,140
S002,P0096,89,140
S002,P0096,131,140
S002,P0096,135,140
S002,P0096,78,140
S002,P0096,121,140
S002,P0096,127,140
S002,P0096,80,140
S002,P0096,114,140
S002,P0096,99,140
S002,P0096,130,140
S002,P0096,102,140
S002,P0096,72,140
S002,P0096,109,140
S002,P0096,115,140
S002,P0096,137,140
S002,P0096,136,140
S002,P0096,110,140
S002,P0096,113,140
S002,P0096,107,140
S002,P0096,107,140
S002,P0096,64,140
S002,P0096,89,140
S002,P0096,111,140
S002,P0096,128,140
S002,P0096,137,140
S002,P0096,125,140
S002,P0096,130,140
S002,P0096,115,140
S002,P0096,112,140
S002,P0096,95,140
S002,P0016,136,162
S002,P0016,157,162
S002,P0016,143,162
S002,P0016,158,162
S002,P0016,142,162
S002,P0016,126,162
S002,P0016,155,162
S002,P0016,116,162
S002,P0016,145,162
S002,P0016,140,162
S002,P0016,93,162
S002,P0016,130,162
S002,P0016,116,162
S002,P0016,149,162
S002,P0016,75,162
S002,P0016,154,162
S002,P0016,154,162
S002,P0016,120,162
S002,P0016,160,162
S002,P0016,108,162
S002,P0016,86,162
S002,P0016,88,162
S002,P0016,73,162
S002,P0016,75,162
S002,P0016,139,162
S002,P0016,156,162
S002,P0016,55,162
S002,P0016,134,162
S002,P0016,122,162
S002,P0016,116,162
S002,P0016,127,162
S002,P0016,98,162
S002,P0016,127,162
S002,P0016,132,162
S002,P0016,82,162
S002,P0016,147,162
S002,P0016,89,162
S002,P0016,140,162
S002,P0016,116,162
S002,P0016,137,162
S002,P0016,129,162
S002,P0016,113,162
S002,P0016,154,162
S002,P0016,105,162
S002,P0016,105,162
S002,P0016,130,162
S002,P0016,160,162
S002,P0016,90,162
S002,P0016,84,162
S002,P0016,145,162
S002,P0016,123,162
S002,P0016,129,162
S002,P0016,84,162
S002,P0016,155,162
S002,P0016,116,162
S002,P0016,115,162
S002,P0016,50,162
S002,P0016,139,162
S002,P0016,70,162
S002,P0016,145,162
S002,P0016,82,162
S002,P0016,142,162
S002,P0016,144,162
S002,P0016,148,162
S002,P0016,131,162
S002,P0016,142,162
S002,P0016,137,162
S002,P0016,125,162
S002,P0016,65,162
S002,P0016,143,162
S002,P0016,156,162
S002,P0016,74,162
S002,P0016,156,162
S002,P0016,146,162
S002,P0016,124,162
S002,P0016,119,162
S002,P0016,127,162
S002,P0016,155,162
S002,P0016,118,162
S002,P0016,76,162
S002,P0016,111,162
S002,P0016,147,162
S002,P0016,134,162
S002,P0016,130,162
S002,P0016,157,162
S002,P0016,128,162
S002,P0016,105,162
S002,P0016,104,162
S002,P0016,122,162
S002,P0016,88,162
S002,P0016,137,162
S002,P0016,106,162
S002,P0016,107,162
S002,P0016,86,162
S002,P0016,71,162
S002,P0016,127,162
S002,P0016,124,162
S002,P0016,154,162
S002,P0016,141,162
S002,P0016,150,162
S002,P0016,142,162
S002,P0016,144,162
S002,P0016,103,162
S002,P0016,97,162
S002,P0016,143,162
S002,P0016,138,162
S002,P0016,43,162
S002,P0016,135,162
S002,P0016,106,162
S002,P0016,120,162
S002,P0016,128,162
S002,P0016,127,162
S002,P0016,159,162
S002,P0016,77,162
S002,P0016,144,162
S002,P0016,160,162
S002,P0016,143,162
S002,P0016,124,162
S002,P0016,57,162
S002,P0016,112,162
S002,P0016,141,162
S002,P0016,103,162
S002,P0016,80,162
S002,P0016,126,162
S002,P0016,99,162
S002,P0016,88,162
S002,P0016,134,162
S002,P0016,125,162
S002,P0016,133,162
S002,P0016,121,162
S002,P0016,108,162
S002,P0016,126,162
S002,P0016,77,162
S002,P0016,143,162
S002,P0016,94,162
S002,P0016,119,162
S002,P0016,95,162
S002,P0016,116,162
S002,P0016,145,162
S002,P0016,79,162
S002,P0016,120,162
S002,P0016,98,162
S002,P0016,143,162
S002,P0016,97,162
S002,P0016,136,162
S002,P0016,159,162
S002,P0016,109,162
S002,P0016,96,162
S002,P0016,120,162
S002,P0016,153,162
S002,P0016,87,162
S002,P0016,131,162
S002,P0016,58,162
S002,P0016,92,162
S002,P0016,127,162
S002,P0016,161,162
S002,P0016,135,162
S002,P0016,110,162
S002,P0016,97,162
S002,P0016,93,162
S002,P0016,97,162
S002,P0016,89,162
S002,P0016,85,162
S002,P0016,93,162
S002,P0016,122,162
S002,P0016,70,162
S002,P0016,57,162
S002,P0016,145,162
S002,P0016,63,162
S002,P0016,120,162
S002,P0016,111,162
S002,P0016,160,162
S002,P0016,130,162
S002,P0016,143,162
S002,P0016,152,162
S002,P0016,105,162
S002,P0016,138,162
S002,P0016,154,162
S002,P0016,134,162
S002,P0016,154,162
S002,P0016,148,162
S002,P0016,116,162
S002,P0016,148,162
S002,P0016,144,162
S002,P0016,153,162
S002,P0016,131,162
S002,P0016,76,162
S002,P0016,46,162
S002,P0016,119,162
S002,P0016,130,162
S002,P0016,147,162
S002,P0016,140,162
S002,P0016,147,162
S002,P0016,118,162
S002,P0016,125,162
S002,P0016,118,162
S002,P0016,150,162
S002,P0016,146,162
S002,P0016,110,162
S002,P0016,148,162
S002,P0016,134,162
S002,P0016,137,162
S002,P0016,142,162
S002,P0016,159,162
S002,P0016,134,162
S002,P0016,147,162
S002,P0016,103,162
S002,P0016,145,162
S002,P0016,122,162
S002,P0016,118,162
S002,P0016,141,162
S002,P0016,160,162
S002,P0016,134,162
S002,P0016,157,162
S002,P0016,133,162
S002,P0016,148,162
S002,P0016,160,162
S002,P0016,121,162
S002,P0016,153,162
S002,P0016,87,162
S002,P0016,152,162
S002,P0016,116,162
S002,P0016,126,162
S002,P0016,116,162
S002,P0016,159,162
S002,P0016,128,162
S002,P0016,127,162
S002,P0016,63,162
S002,P0016,121,162
S002,P0016,96,162
S002,P0016,121,162
S002,P0016,97,162
S002,P0016,108,162
S002,P0016,148,162
S002,P0016,93,162
S002,P0016,119,162
S002,P0016,158,162
S002,P0016,107,162
S002,P0016,46,162
S002,P0016,97,162
S002,P0016,149,162
S002,P0016,114,162
S002,P0016,136,162
S002,P0016,106,162
S002,P0016,85,162
S002,P0016,119,162
S002,P0016,107,162
S002,P0016,37,162
S002,P0016,125,162
S002,P0016,126,162
S002,P0016,78,162
S002,P0016,82,162
S002,P0016,87,162
S002,P0016,142,162
S002,P0016,134,162
S002,P0016,60,162
S002,P0016,127,162
S002,P0016,137,162
S002,P0016,89,162
S002,P0016,146,162
S002,P0016,134,162
S002,P0016,95,162
S002,P0016,134,162
S002,P0016,114,162
S002,P0016,94,162
S002,P0016,102,162
S002,P0016,96,162
S002,P0016,61,162
S002,P0016,135,162
S002,P0016,102,162
S002,P0016,131,162
S002,P0016,139,162
S002,P0016,105,162
S002,P0016,136,162
S002,P0016,159,162
S002,P0016,145,162
S002,P0016,53,162
S002,P0016,145,162
S002,P0016,152,162
S002,P0016,123,162
S002,P0016,78,162
S002,P0016,76,162
S002,P0016,120,162
S002,P0016,130,162
